Code,Name,MV,Revenue,RevenueG,Profits,ProfitsG,PE,PB,GP,NP,ROE,BVPS,LEV,URL
600478,科力远,148.80,8.15,124.76,-0.65,0.00,0.00,10.28,5.95,-9.11,-4.38,1.04,53.73,http://quote.eastmoney.com/sh600478.html,,
600479,千金药业,57.47,12.78,15.41,0.37,3.63,76.79,3.63,40.85,2.83,2.25,4.53,32.50,http://quote.eastmoney.com/sh600479.html,,
600480,凌云股份,67.69,42.40,18.96,1.50,43.57,22.74,1.98,20.80,5.98,4.44,7.60,50.87,http://quote.eastmoney.com/sh600480.html,,
600481,双良节能,106.30,14.10,-47.34,1.31,-38.00,60.89,5.10,38.82,8.27,6.15,1.29,53.38,http://quote.eastmoney.com/sh600481.html,,
600482,中国动力,571.50,94.50,1.68,4.61,0.88,61.93,2.31,16.56,5.24,4.05,14.21,37.37,http://quote.eastmoney.com/sh600482.html,,
600483,福能股份,179.10,26.80,-7.41,4.20,12.92,20.61,1.91,27.54,15.57,4.69,6.05,42.94,http://quote.eastmoney.com/sh600483.html,,
600485,信威集团,522.80,24.21,411.45,14.10,312.00,18.63,4.48,87.20,59.83,10.91,3.99,37.01,http://quote.eastmoney.com/sh600485.html,,
600486,扬农化工,99.14,15.95,-11.49,2.13,-15.00,23.32,3.08,26.22,13.68,6.55,10.39,29.69,http://quote.eastmoney.com/sh600486.html,,
600487,亨通光电,246.30,80.48,48.61,3.82,172.00,32.21,5.01,23.62,6.19,7.95,3.96,67.24,http://quote.eastmoney.com/sh600487.html,,
600488,天药股份,62.17,6.19,-15.02,0.40,-16.00,78.90,2.54,18.34,6.42,1.62,2.54,17.54,http://quote.eastmoney.com/sh600488.html,,
600489,中金黄金,419.70,133.40,-24.83,1.94,290.00,101.33,3.19,11.86,1.99,1.85,3.82,61.32,http://quote.eastmoney.com/sh600489.html,,
600490,鹏欣资源,116.40,13.49,59.71,0.19,-58.00,342.17,6.44,10.94,2.95,0.97,1.22,25.39,http://quote.eastmoney.com/sh600490.html,,
600491,龙元建设,166.00,72.47,-7.15,1.31,40.81,63.53,3.30,7.80,1.79,2.76,3.99,80.12,http://quote.eastmoney.com/sh600491.html,,
600493,凤竹纺织,39.71,3.23,-5.22,0.05,81.65,392.47,6.21,12.80,1.57,0.79,2.35,31.92,http://quote.eastmoney.com/sh600493.html,,
600495,晋西车轴,93.88,4.61,-52.32,0.13,-55.00,388.50,3.04,11.97,2.92,0.43,2.56,16.74,http://quote.eastmoney.com/sh600495.html,,
600496,精工钢构,68.27,26.02,-20.64,0.95,-26.00,36.04,1.89,16.94,3.62,2.65,2.39,60.75,http://quote.eastmoney.com/sh600496.html,,
600497,驰宏锌锗,243.10,60.56,-42.42,0.17,-74.00,724.94,2.32,14.20,0.13,0.20,2.43,61.67,http://quote.eastmoney.com/sh600497.html,,
600498,烽火通信,298.30,77.14,26.06,3.87,16.39,38.51,4.57,24.04,5.21,5.52,6.23,64.48,http://quote.eastmoney.com/sh600498.html,,
600499,科达洁能,113.10,34.35,22.50,3.59,-41.00,23.56,2.75,22.68,10.08,8.64,2.91,48.91,http://quote.eastmoney.com/sh600499.html,,
600500,中化国际,220.00,196.20,-12.94,1.67,-53.00,66.00,1.99,11.43,1.96,1.47,5.31,55.98,http://quote.eastmoney.com/sh600500.html,,
600501,航天晨光,73.60,11.41,-30.25,-0.05,-119.00,0.00,3.45,23.28,0.13,-0.24,5.06,48.13,http://quote.eastmoney.com/sh600501.html,,
600502,安徽水利,89.79,53.88,19.62,0.82,-29.00,55.17,3.37,9.22,1.56,3.08,2.94,78.44,http://quote.eastmoney.com/sh600502.html,,
600503,华丽家族,156.10,4.31,735.49,0.87,626.00,90.02,4.22,38.46,19.33,2.36,2.31,39.36,http://quote.eastmoney.com/sh600503.html,,
600505,西昌电力,39.34,3.93,7.70,0.02,978.00,793.38,4.03,17.57,0.01,0.25,2.68,52.37,http://quote.eastmoney.com/sh600505.html,,
600506,香梨股份,43.25,0.33,-31.36,-0.05,0.00,0.00,16.04,6.30,-14.20,-1.71,1.82,13.17,http://quote.eastmoney.com/sh600506.html,,
600507,方大特钢,80.23,37.93,-11.40,2.59,77.95,15.13,3.63,19.23,7.15,12.25,1.67,67.16,http://quote.eastmoney.com/sh600507.html,,
600508,上海能源,78.13,23.63,-6.15,2.87,2270.00,13.51,0.94,16.46,11.68,3.52,11.52,38.61,http://quote.eastmoney.com/sh600508.html,,
600509,天富能源,68.83,17.18,0.51,1.30,-36.00,27.14,1.51,31.35,7.63,2.78,5.05,73.41,http://quote.eastmoney.com/sh600509.html,,
600510,黑牡丹,95.91,34.05,41.26,1.77,34.55,26.94,1.45,16.64,6.28,2.63,6.32,62.20,http://quote.eastmoney.com/sh600510.html,,
600511,国药股份,151.30,65.25,9.85,2.92,12.11,25.90,4.64,7.55,4.53,9.29,6.81,43.33,http://quote.eastmoney.com/sh600511.html,,
600512,腾达建设,85.38,15.31,23.63,0.44,249.00,96.22,1.86,12.91,2.83,2.17,2.87,65.99,http://quote.eastmoney.com/sh600512.html,,
600513,联环药业,36.85,3.11,-5.33,0.29,23.41,62.72,4.70,52.92,9.45,3.73,3.57,22.20,http://quote.eastmoney.com/sh600513.html,,
600515,海航基础,343.90,7.90,21.57,0.09,-50.00,1934.24,1.38,23.58,1.13,1.00,9.31,78.23,http://quote.eastmoney.com/sh600515.html,,
600516,方大炭素,188.40,17.09,-4.91,0.79,428.00,179.48,3.22,22.97,3.59,1.36,3.40,26.59,http://quote.eastmoney.com/sh600516.html,,
600517,置信电气,147.60,29.69,25.02,2.00,210.00,36.27,4.54,16.82,7.00,6.09,2.40,62.80,http://quote.eastmoney.com/sh600517.html,,
600518,康美药业,840.00,112.00,23.59,17.66,23.25,21.17,3.04,28.70,15.71,9.06,5.59,42.17,http://quote.eastmoney.com/sh600518.html,,
600519,贵州茅台,3821.00,181.70,15.18,88.03,11.59,21.70,6.68,91.88,51.60,12.88,45.56,29.51,http://quote.eastmoney.com/sh600519.html,,
600520,*ST中发,32.76,1.03,-1.39,-0.06,0.00,0.00,7.98,16.58,-6.04,-1.52,2.59,40.90,http://quote.eastmoney.com/sh600520.html,,
600521,华海药业,276.90,19.83,21.23,2.59,10.02,53.49,6.76,45.86,12.46,6.82,3.93,32.89,http://quote.eastmoney.com/sh600521.html,,
600522,中天科技,289.80,92.04,36.26,7.28,60.71,19.91,2.68,18.19,7.99,6.87,4.15,40.61,http://quote.eastmoney.com/sh600522.html,,
600523,贵航股份,61.51,15.77,2.72,0.75,-1.71,40.96,3.16,22.69,5.19,3.74,6.74,40.71,http://quote.eastmoney.com/sh600523.html,,
600525,长园集团,183.20,39.50,40.40,4.53,36.74,26.82,2.75,43.47,11.94,7.99,5.06,51.37,http://quote.eastmoney.com/sh600525.html,,
600526,菲达环保,74.23,15.93,6.35,0.24,-47.00,169.50,2.95,16.87,1.65,0.94,4.59,65.07,http://quote.eastmoney.com/sh600526.html,,
600527,江南高纤,53.66,4.87,-30.59,0.07,-5.73,380.11,3.34,10.19,1.47,0.42,2.00,3.24,http://quote.eastmoney.com/sh600527.html,,
600528,中铁二局,197.00,206.20,-14.49,0.77,-33.00,128.57,3.20,4.60,-0.60,1.25,4.22,88.51,http://quote.eastmoney.com/sh600528.html,,
600529,山东药玻,53.54,9.71,8.74,0.86,18.38,31.06,2.36,33.14,8.82,3.82,8.83,28.73,http://quote.eastmoney.com/sh600529.html,,
600530,交大昂立,67.16,1.38,1.11,0.57,-16.00,58.97,4.35,59.62,41.77,3.36,1.98,39.72,http://quote.eastmoney.com/sh600530.html,,
600531,豫光金铅,79.36,60.23,4.59,0.36,409.00,110.62,5.67,5.30,0.57,2.59,1.58,80.17,http://quote.eastmoney.com/sh600531.html,,
600532,宏达矿业,92.27,1.25,-53.32,-0.70,-2078.00,0.00,5.36,17.33,-56.16,-4.00,3.34,27.32,http://quote.eastmoney.com/sh600532.html,,
600533,栖霞建设,56.91,8.21,-72.96,0.24,-69.00,119.91,1.43,22.29,1.54,0.59,3.80,72.08,http://quote.eastmoney.com/sh600533.html,,
600535,天士力,445.40,63.99,2.71,6.85,-18.00,32.71,5.81,34.55,11.04,8.86,7.10,49.75,http://quote.eastmoney.com/sh600535.html,,
600536,中国软件,137.40,15.98,30.47,-0.54,0.00,0.00,7.21,44.38,-5.33,-2.78,3.85,45.13,http://quote.eastmoney.com/sh600536.html,,
600537,亿晶光电,92.58,31.93,124.81,2.78,736.00,16.40,3.14,20.82,8.72,9.61,2.51,55.78,http://quote.eastmoney.com/sh600537.html,,
600538,国发股份,56.66,2.32,-3.09,-0.12,-1853.00,0.00,8.46,10.89,-7.77,-1.83,1.44,27.11,http://quote.eastmoney.com/sh600538.html,,
600539,ST狮头,36.96,1.11,68.38,-0.38,-302.00,0.00,8.35,7.95,-49.53,-8.30,1.92,28.71,http://quote.eastmoney.com/sh600539.html,,
600540,新赛股份,35.65,1.80,-35.03,-0.07,0.00,0.00,3.30,8.88,-5.96,-0.68,2.29,55.62,http://quote.eastmoney.com/sh600540.html,,
600543,莫高股份,46.56,1.07,-20.10,0.12,-25.00,181.25,4.26,57.69,11.57,1.15,3.40,12.56,http://quote.eastmoney.com/sh600543.html,,
600545,新疆城建,46.36,10.64,-3.82,-0.84,0.00,0.00,2.35,5.05,-7.34,-4.11,2.92,78.70,http://quote.eastmoney.com/sh600545.html,,
600546,*ST山煤,75.73,213.50,-14.49,-4.42,-5056.00,0.00,2.24,3.98,-1.88,-12.43,1.70,86.49,http://quote.eastmoney.com/sh600546.html,,
600547,山东黄金,716.70,248.20,26.10,5.54,1052.00,64.69,4.43,7.93,2.28,5.58,8.71,54.35,http://quote.eastmoney.com/sh600547.html,,
600548,深高速,191.30,20.63,37.58,6.15,14.09,15.55,1.56,48.28,33.63,4.90,5.61,52.41,http://quote.eastmoney.com/sh600548.html,,
600550,保变电气,101.30,18.71,0.28,0.64,-72.00,82.50,27.50,20.12,3.11,19.17,0.24,93.94,http://quote.eastmoney.com/sh600550.html,,
600551,时代出版,101.40,32.20,17.50,2.35,1.33,21.60,2.40,11.20,7.42,5.47,8.34,33.54,http://quote.eastmoney.com/sh600551.html,,
600552,凯盛科技,70.68,10.38,128.26,0.28,-36.00,127.10,3.09,16.56,3.39,1.22,5.97,45.36,http://quote.eastmoney.com/sh600552.html,,
600553,太行水泥,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600553.html,,
600555,海航创新,91.11,0.19,-80.76,-0.18,0.00,0.00,5.27,7.40,-139.91,-1.05,1.32,53.37,http://quote.eastmoney.com/sh600555.html,,
600556,ST慧球,49.86,0.23,-33.07,-0.13,-762.00,0.00,244.34,15.24,-53.60,-47.02,0.05,83.36,http://quote.eastmoney.com/sh600556.html,,
600557,康缘药业,115.20,15.03,5.27,1.91,0.55,30.13,3.89,74.88,12.85,6.57,4.80,32.99,http://quote.eastmoney.com/sh600557.html,,
600558,大西洋,44.97,8.09,-7.70,0.29,-7.86,78.28,2.45,20.69,4.37,1.55,2.04,23.98,http://quote.eastmoney.com/sh600558.html,,
600559,老白干酒,101.80,10.43,14.02,0.25,40.26,193.67,6.71,54.46,2.37,1.59,3.46,37.99,http://quote.eastmoney.com/sh600559.html,,
600560,金自天正,37.17,2.96,8.06,0.15,8.33,118.71,5.14,21.13,5.03,2.02,3.24,55.22,http://quote.eastmoney.com/sh600560.html,,
600561,江西长运,34.09,12.92,-6.18,0.00,-100.00,35950.00,2.28,14.08,0.74,0.00,6.31,68.44,http://quote.eastmoney.com/sh600561.html,,
600562,国睿科技,165.60,4.40,30.42,0.83,46.75,96.08,10.73,38.62,18.91,8.01,3.22,35.36,http://quote.eastmoney.com/sh600562.html,,
600563,法拉电子,91.98,7.18,6.19,1.78,16.56,25.81,4.88,40.68,25.50,8.98,8.38,11.99,http://quote.eastmoney.com/sh600563.html,,
600565,迪马股份,163.30,29.84,24.47,1.26,-27.00,69.60,2.66,21.10,4.22,2.03,2.61,79.52,http://quote.eastmoney.com/sh600565.html,,
600566,济川药业,260.20,23.54,25.69,4.40,32.98,28.29,7.66,85.26,19.27,15.67,3.91,25.29,http://quote.eastmoney.com/sh600566.html,,
600567,山鹰纸业,143.80,54.03,26.18,1.50,11.92,47.95,2.32,16.85,2.81,2.42,1.36,67.48,http://quote.eastmoney.com/sh600567.html,,
600568,中珠医疗,169.30,7.78,139.02,1.23,111.00,69.00,2.96,30.76,15.45,4.25,8.02,28.13,http://quote.eastmoney.com/sh600568.html,,
600569,安阳钢铁,69.42,114.80,2.75,0.94,0.00,37.18,1.44,9.57,0.81,1.73,2.01,82.49,http://quote.eastmoney.com/sh600569.html,,
600570,恒生电子,350.40,8.21,-9.67,1.64,-22.00,105.04,14.55,96.60,17.60,6.63,3.90,28.56,http://quote.eastmoney.com/sh600570.html,,
600571,信雅达,102.10,5.16,31.39,0.63,36.91,80.81,9.71,60.06,12.61,5.78,2.39,32.95,http://quote.eastmoney.com/sh600571.html,,
600572,康恩贝,187.00,30.50,37.92,3.07,-30.00,30.53,4.37,47.31,9.73,7.15,1.70,47.08,http://quote.eastmoney.com/sh600572.html,,
600573,惠泉啤酒,36.78,3.09,-23.86,-0.16,-254.00,0.00,3.45,29.94,-5.24,-1.50,4.27,10.32,http://quote.eastmoney.com/sh600573.html,,
600575,皖江物流,174.70,27.35,-22.60,2.21,34.89,37.25,2.24,19.62,7.35,3.32,1.99,46.56,http://quote.eastmoney.com/sh600575.html,,
600576,万家文化,117.80,2.78,9942.68,0.36,0.00,154.58,6.71,40.25,12.18,2.11,2.76,6.49,http://quote.eastmoney.com/sh600576.html,,
600577,精达股份,81.73,40.33,-10.83,1.13,31.40,36.03,2.95,10.80,3.38,4.03,1.42,34.41,http://quote.eastmoney.com/sh600577.html,,
600578,京能电力,199.50,37.91,-26.64,6.79,-47.00,14.40,1.27,25.15,21.94,4.16,3.41,48.46,http://quote.eastmoney.com/sh600578.html,,
600579,天华院,65.95,2.13,-8.87,0.01,-88.00,2760.72,5.50,28.74,0.56,0.17,2.92,50.98,http://quote.eastmoney.com/sh600579.html,,
600580,卧龙电气,129.30,42.65,-2.87,1.43,-28.00,44.11,2.56,23.34,3.80,2.81,3.91,64.48,http://quote.eastmoney.com/sh600580.html,,
600581,*ST八钢,41.39,36.73,-39.33,-3.14,0.00,0.00,-3.41,10.76,-8.54,0.00,-1.59,106.83,http://quote.eastmoney.com/sh600581.html,,
600582,天地科技,192.40,45.81,-29.52,2.89,-46.00,33.21,1.44,36.94,5.62,2.15,3.22,44.68,http://quote.eastmoney.com/sh600582.html,,
600583,海油工程,316.10,50.96,-26.52,8.70,-44.00,17.88,1.39,15.32,17.01,3.75,5.14,21.57,http://quote.eastmoney.com/sh600583.html,,
600584,长电科技,207.10,75.11,120.15,0.11,-91.00,999.50,4.75,11.35,-3.97,0.25,4.21,77.38,http://quote.eastmoney.com/sh600584.html,,
600585,海螺水泥,873.90,239.70,-1.03,33.55,-29.00,13.09,1.22,30.38,14.43,4.67,13.50,27.18,http://quote.eastmoney.com/sh600585.html,,
600586,金晶科技,66.82,16.11,0.65,0.21,0.00,229.00,1.68,23.08,0.64,0.52,2.73,56.82,http://quote.eastmoney.com/sh600586.html,,
600587,新华医疗,100.00,37.81,9.89,0.94,-32.00,53.50,3.03,20.62,3.66,2.87,8.13,60.89,http://quote.eastmoney.com/sh600587.html,,
600588,用友网络,340.70,17.40,14.84,-1.80,0.00,0.00,6.53,66.21,-11.18,-3.33,3.56,46.25,http://quote.eastmoney.com/sh600588.html,,
600589,广东榕泰,67.22,6.04,17.79,0.50,141.00,67.11,2.31,27.22,8.28,2.01,4.13,44.02,http://quote.eastmoney.com/sh600589.html,,
600590,泰豪科技,128.60,12.06,20.02,0.37,174.00,192.80,3.46,21.14,3.66,1.01,5.57,47.79,http://quote.eastmoney.com/sh600590.html,,
600591,*ST上航,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600591.html,,
600592,龙溪股份,51.10,2.92,-11.50,0.00,-98.00,5813.64,2.71,21.06,-1.06,0.02,4.72,24.70,http://quote.eastmoney.com/sh600592.html,,
600593,大连圣亚,40.54,1.15,-1.43,0.02,-71.00,818.96,10.94,45.73,0.73,0.65,4.03,43.80,http://quote.eastmoney.com/sh600593.html,,
600594,益佰制药,133.00,17.26,8.57,1.72,188.00,38.51,3.57,79.67,10.12,4.71,4.71,32.88,http://quote.eastmoney.com/sh600594.html,,
600595,中孚实业,97.70,106.80,55.53,1.74,0.00,42.08,1.98,11.84,2.01,3.58,2.83,77.57,http://quote.eastmoney.com/sh600595.html,,
600596,新安股份,59.97,34.86,-12.91,-0.17,0.00,0.00,1.53,11.08,-0.05,-0.40,5.78,45.18,http://quote.eastmoney.com/sh600596.html,,
600597,光明乳业,170.80,102.70,0.42,2.41,20.25,35.30,3.63,41.43,3.13,5.17,3.82,63.13,http://quote.eastmoney.com/sh600597.html,,
600598,北大荒,187.40,16.81,-10.95,5.92,-2.48,15.83,3.29,71.16,34.64,9.85,3.21,34.72,http://quote.eastmoney.com/sh600598.html,,
600599,熊猫金控,48.52,1.58,1.74,-0.12,-303.00,0.00,7.12,69.08,-7.83,-1.79,4.11,37.67,http://quote.eastmoney.com/sh600599.html,,
600600,青岛啤酒,426.80,147.50,-8.22,10.69,-11.00,19.97,2.59,40.81,7.29,6.29,12.19,45.89,http://quote.eastmoney.com/sh600600.html,,
600601,方正科技,112.60,26.90,-3.07,-0.98,-3595.00,0.00,3.20,13.74,-3.67,-2.73,1.60,62.49,http://quote.eastmoney.com/sh600601.html,,
600602,云赛智联,139.10,15.73,220.58,0.71,96.27,98.31,4.18,18.08,5.57,2.14,2.51,23.45,http://quote.eastmoney.com/sh600602.html,,
600603,*ST兴业,27.07,0.01,-95.62,-0.22,0.00,0.00,-15.62,39.26,-2972.71,0.00,-0.89,166.93,http://quote.eastmoney.com/sh600603.html,,
600604,市北高新,191.10,5.62,598.30,0.74,0.00,129.65,3.40,42.21,12.38,2.52,6.00,65.46,http://quote.eastmoney.com/sh600604.html,,
600605,汇通能源,33.64,9.17,33.24,0.14,91.72,117.68,5.94,5.45,1.56,2.55,3.85,52.88,http://quote.eastmoney.com/sh600605.html,,
600606,绿地控股,1105.00,1080.00,25.63,45.99,16.88,11.95,2.03,15.82,4.43,8.37,4.46,88.36,http://quote.eastmoney.com/sh600606.html,,
600607,上实医药,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600607.html,,
600608,ST沪科,44.33,0.40,-55.65,-0.15,0.00,0.00,-932.20,-1.74,-43.06,0.00,-0.01,97.07,http://quote.eastmoney.com/sh600608.html,,
600609,金杯汽车,72.01,23.41,3.57,-0.44,-468.00,0.00,30.78,15.65,1.72,-18.12,0.21,92.62,http://quote.eastmoney.com/sh600609.html,,
600610,中毅达,133.40,0.18,-74.47,-0.15,-352.00,0.00,11.66,14.36,-83.00,-1.30,1.07,4.97,http://quote.eastmoney.com/sh600610.html,,
600611,大众交通,162.70,11.09,1.64,2.60,4.67,31.27,1.79,29.45,24.95,2.93,3.84,39.36,http://quote.eastmoney.com/sh600611.html,,
600612,老凤祥,213.60,202.20,-3.69,5.23,-2.38,20.43,4.72,7.78,3.35,10.93,8.64,47.19,http://quote.eastmoney.com/sh600612.html,,
600613,神奇制药,80.91,6.46,1.81,0.69,-27.00,58.27,3.63,65.28,10.72,3.61,4.17,15.98,http://quote.eastmoney.com/sh600613.html,,
600614,鼎立股份,194.40,11.54,31.84,1.25,79.20,79.21,4.19,30.57,10.07,2.71,2.65,43.43,http://quote.eastmoney.com/sh600614.html,,
600615,丰华股份,37.13,0.50,39.72,0.08,19.48,240.85,7.68,27.02,16.14,1.60,2.57,23.58,http://quote.eastmoney.com/sh600615.html,,
600616,金枫酒业,54.96,4.80,8.72,0.35,-5.96,76.29,2.83,47.85,6.71,1.77,3.77,10.61,http://quote.eastmoney.com/sh600616.html,,
600617,国新能源,126.40,33.09,-1.15,2.92,10.99,21.65,3.46,25.61,8.48,7.96,3.37,78.02,http://quote.eastmoney.com/sh600617.html,,
600618,氯碱化工,153.30,31.19,-1.65,0.12,0.00,619.63,6.71,7.74,0.37,0.54,1.98,53.21,http://quote.eastmoney.com/sh600618.html,,
600619,海立股份,115.50,37.65,13.63,0.36,-29.00,166.63,3.06,14.49,1.49,0.93,4.36,58.38,http://quote.eastmoney.com/sh600619.html,,
600620,天宸股份,124.70,0.23,-11.99,0.53,-24.00,117.01,3.99,23.33,234.24,1.45,4.55,20.95,http://quote.eastmoney.com/sh600620.html,,
600621,华鑫股份,62.52,4.07,36.22,1.42,-9.36,22.09,3.20,73.76,32.15,7.42,3.73,48.57,http://quote.eastmoney.com/sh600621.html,,
600622,嘉宝集团,108.90,11.79,14.04,1.33,-27.00,39.12,2.29,30.48,11.11,2.84,6.98,54.08,http://quote.eastmoney.com/sh600622.html,,
600623,华谊集团,402.70,198.70,24.75,2.06,-30.00,95.10,2.52,6.42,1.07,1.29,7.54,43.17,http://quote.eastmoney.com/sh600623.html,,
600624,复旦复华,61.08,3.12,-11.65,0.23,26.65,131.50,5.77,35.20,8.37,2.16,1.55,39.48,http://quote.eastmoney.com/sh600624.html,,
600625,PT水仙,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600625.html,,
600626,申达股份,83.31,40.99,22.03,0.80,52.67,51.95,3.55,10.68,2.06,3.37,3.30,45.58,http://quote.eastmoney.com/sh600626.html,,
600627,上电股份,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600627.html,,
600628,新世界,89.79,14.61,-3.58,0.32,-7.96,138.52,3.66,30.03,2.24,1.30,3.79,47.76,http://quote.eastmoney.com/sh600628.html,,
600629,华建集团,68.80,17.48,3.49,0.94,532.00,36.45,8.19,27.71,5.67,11.96,2.34,77.85,http://quote.eastmoney.com/sh600629.html,,
600630,龙头股份,67.00,19.34,-1.61,0.50,29.19,65.71,3.95,22.61,2.61,2.93,3.99,30.57,http://quote.eastmoney.com/sh600630.html,,
600631,百联股份,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600631.html,,
600632,华联商厦,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600632.html,,
600633,浙报传媒,177.30,14.82,-1.53,3.05,7.79,29.06,4.08,40.29,22.34,6.97,3.65,25.43,http://quote.eastmoney.com/sh600633.html,,
600634,中技控股,103.60,6.52,-21.56,0.32,-18.00,192.75,4.01,30.96,2.07,1.26,4.40,62.79,http://quote.eastmoney.com/sh600634.html,,
600635,大众公用,153.20,24.88,-3.05,3.13,-15.00,23.88,2.62,13.73,15.05,5.38,2.37,56.24,http://quote.eastmoney.com/sh600635.html,,
600636,三爱富,61.95,23.07,6.56,0.44,0.00,70.57,2.19,12.27,3.29,1.56,6.33,28.92,http://quote.eastmoney.com/sh600636.html,,
600637,东方明珠,636.90,95.11,-13.55,12.79,-13.00,24.91,2.58,20.52,14.27,5.01,9.38,23.28,http://quote.eastmoney.com/sh600637.html,,
600638,新黄浦,81.14,7.06,11.73,0.81,-2.00,50.24,2.24,12.27,13.47,2.21,6.46,61.11,http://quote.eastmoney.com/sh600638.html,,
600639,浦东金桥,215.40,7.74,3.45,3.47,49.06,30.99,2.57,66.62,44.92,3.91,7.46,52.12,http://quote.eastmoney.com/sh600639.html,,
600640,号百控股,119.20,12.40,-19.79,0.14,-68.00,439.92,4.71,14.57,1.25,0.53,4.73,14.75,http://quote.eastmoney.com/sh600640.html,,
600641,万业企业,104.20,8.93,-8.81,0.62,-58.00,83.42,2.86,19.29,7.45,1.67,4.52,46.18,http://quote.eastmoney.com/sh600641.html,,
600642,申能股份,269.50,136.70,-11.52,11.58,-25.00,11.65,1.17,9.95,10.80,4.80,5.07,39.86,http://quote.eastmoney.com/sh600642.html,,
600643,爱建集团,175.30,2.03,19.55,3.12,3.75,28.11,2.90,51.64,153.91,5.30,4.21,44.67,http://quote.eastmoney.com/sh600643.html,,
600644,乐山电力,49.96,9.18,18.78,1.65,345.00,15.12,4.25,27.28,18.60,15.12,2.18,50.81,http://quote.eastmoney.com/sh600644.html,,
600645,中源协和,128.60,3.62,9.26,0.16,-94.00,416.25,8.27,65.73,6.93,1.02,4.03,42.36,http://quote.eastmoney.com/sh600645.html,,
600646,ST国嘉,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600646.html,,
600647,同达创业,40.31,0.29,-54.86,0.75,14.20,26.74,11.62,21.56,255.21,24.42,2.49,36.77,http://quote.eastmoney.com/sh600647.html,,
600648,外高桥,229.00,39.60,11.32,3.67,17.62,31.52,2.59,29.26,9.63,3.97,7.79,67.08,http://quote.eastmoney.com/sh600648.html,,
600649,城投控股,429.00,48.32,79.62,14.89,-50.00,14.36,2.03,34.19,31.10,7.20,7.07,49.44,http://quote.eastmoney.com/sh600649.html,,
600650,锦江投资,137.10,11.45,7.60,1.28,11.15,53.58,4.54,18.43,13.16,3.78,5.47,25.77,http://quote.eastmoney.com/sh600650.html,,
600651,飞乐音响,114.60,30.27,105.40,0.56,-21.00,102.99,3.72,28.83,2.11,1.69,3.11,72.01,http://quote.eastmoney.com/sh600651.html,,
600652,游久游戏,117.30,1.51,-83.65,0.23,0.61,252.51,5.66,76.31,15.36,1.11,2.49,16.90,http://quote.eastmoney.com/sh600652.html,,
600653,申华控股,85.45,46.86,56.70,-0.82,-248.00,0.00,3.83,1.11,-1.56,-4.03,1.15,71.43,http://quote.eastmoney.com/sh600653.html,,
600654,中安消,281.00,13.33,46.52,2.03,51.81,68.44,9.68,26.80,15.23,6.72,2.26,61.41,http://quote.eastmoney.com/sh600654.html,,
600655,豫园商城,158.80,87.87,-7.61,1.43,-65.00,55.81,1.67,14.75,1.39,1.65,6.63,51.48,http://quote.eastmoney.com/sh600655.html,,
600656,退市博元,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600656.html,,
600657,信达地产,114.60,30.68,41.83,1.30,-45.00,41.78,1.39,22.91,3.60,1.54,5.43,85.60,http://quote.eastmoney.com/sh600657.html,,
600658,电子城,99.63,3.69,123.03,1.01,165.00,49.22,2.99,65.10,27.36,2.96,4.18,38.21,http://quote.eastmoney.com/sh600658.html,,
600659,*ST花雕,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,http://quote.eastmoney.com/sh600659.html,,
600660,福耀玻璃,445.30,75.84,15.07,14.57,19.85,15.30,2.77,43.22,19.22,8.66,6.41,42.63,http://quote.eastmoney.com/sh600660.html,,
600661,新南洋,81.19,6.54,24.90,0.38,24.73,105.81,10.45,42.35,6.86,4.71,3.00,56.08,http://quote.eastmoney.com/sh600661.html,,
600662,强生控股,125.20,22.89,12.11,0.94,4.25,66.80,3.95,17.22,4.54,2.91,3.01,46.38,http://quote.eastmoney.com/sh600662.html,,
600663,陆家嘴,800.80,37.88,51.22,8.82,30.82,45.42,6.25,58.47,30.93,6.59,3.81,69.73,http://quote.eastmoney.com/sh600663.html,,
600664,哈药股份,226.60,71.15,-22.17,3.79,0.93,30.30,3.05,25.02,5.76,5.23,2.98,45.13,http://quote.eastmoney.com/sh600664.html,,
